172.18.43.248 - - [10/Mar/2021:00:06:41 +0100] "HEAD /cdsws/ HTTP/1.0" 200 1071 Time Taken(s): 0.001
172.18.43.248 - - [10/Mar/2021:00:06:51 +0100] "HEAD /cdsws/ HTTP/1.0" 200 1071 Time Taken(s): 0.000
172.18.43.248 - - [10/Mar/2021:00:07:01 +0100] "HEAD /cdsws/ HTTP/1.0" 200 1071 Time Taken(s): 0.001
172.18.43.248 - - [10/Mar/2021:00:07:11 +0100] "HEAD /cdsws/ HTTP/1.0" 200 1071 Time Taken(s): 0.001
172.18.43.248 - - [10/Mar/2021:00:07:21 +0100] "HEAD /cdsws/ HTTP/1.0" 200 1071 Time Taken(s): 0.001
172.18.43.248 - - [10/Mar/2021:00:07:31 +0100] "HEAD /cdsws/ HTTP/1.0" 200 1071 Time Taken(s): 0.000
172.18.43.248 - - [10/Mar/2021:00:07:41 +0100] "HEAD /cdsws/ HTTP/1.0" 200 1071 Time Taken(s): 0.000
172.18.43.248 - - [10/Mar/2021:00:07:51 +0100] "HEAD /cdsws/ HTTP/1.0" 200 1071 Time Taken(s): 0.001
172.18.43.248 - - [10/Mar/2021:00:08:01 +0100] "HEAD /cdsws/ HTTP/1.0" 200 1071 Time Taken(s): 0.001
172.18.43.248 - - [10/Mar/2021:00:08:11 +0100] "HEAD /cdsws/ HTTP/1.0" 200 1071 Time Taken(s): 0.001
172.18.43.248 - - [10/Mar/2021:00:08:21 +0100] "HEAD /cdsws/ HTTP/1.0" 200 1071 Time Taken(s): 0.000
172.18.43.248 - - [10/Mar/2021:00:08:31 +0100] "HEAD /cdsws/ HTTP/1.0" 200 1071 Time Taken(s): 0.001
172.18.43.248 - - [10/Mar/2021:00:08:41 +0100] "HEAD /cdsws/ HTTP/1.0" 200 1071 Time Taken(s): 0.001
172.18.43.248 - - [10/Mar/2021:00:08:51 +0100] "HEAD /cdsws/ HTTP/1.0" 200 1071 Time Taken(s): 0.000
172.18.43.248 - - [10/Mar/2021:00:09:01 +0100] "HEAD /cdsws/ HTTP/1.0" 200 1071 Time Taken(s): 0.001
172.18.43.248 - - [10/Mar/2021:00:09:11 +0100] "HEAD /cdsws/ HTTP/1.0" 200 1071 Time Taken(s): 0.000
172.18.43.248 - - [10/Mar/2021:00:09:21 +0100] "HEAD /cdsws/ HTTP/1.0" 200 1071 Time Taken(s): 0.001
172.18.43.248 - - [10/Mar/2021:00:09:31 +0100] "HEAD /cdsws/ HTTP/1.0" 200 1071 Time Taken(s): 0.001
172.18.43.248 - - [10/Mar/2021:00:09:41 +0100] "HEAD /cdsws/ HTTP/1.0" 200 1071 Time Taken(s): 0.000
172.18.43.248 - - [10/Mar/2021:00:09:51 +0100] "HEAD /cdsws/ HTTP/1.0" 200 1071 Time Taken(s): 0.000
172.18.43.248 - - [10/Mar/2021:00:10:01 +0100] "HEAD /cdsws/ HTTP/1.0" 200 1071 Time Taken(s): 0.000
172.18.43.248 - - [10/Mar/2021:00:10:11 +0100] "HEAD /cdsws/ HTTP/1.0" 200 1071 Time Taken(s): 0.001
172.18.43.248 - - [10/Mar/2021:00:10:21 +0100] "HEAD /cdsws/ HTTP/1.0" 200 1071 Time Taken(s): 0.001
172.18.43.248 - - [10/Mar/2021:00:10:31 +0100] "HEAD /cdsws/ HTTP/1.0" 200 1071 Time Taken(s): 0.001
172.18.43.248 - - [10/Mar/2021:00:10:41 +0100] "HEAD /cdsws/ HTTP/1.0" 200 1071 Time Taken(s): 0.000
172.18.43.248 - - [10/Mar/2021:00:10:51 +0100] "HEAD /cdsws/ HTTP/1.0" 200 1071 Time Taken(s): 0.001
172.18.43.248 - - [10/Mar/2021:00:11:01 +0100] "HEAD /cdsws/ HTTP/1.0" 200 1071 Time Taken(s): 0.001
172.18.43.248 - - [10/Mar/2021:00:11:11 +0100] "HEAD /cdsws/ HTTP/1.0" 200 1071 Time Taken(s): 0.001
172.18.43.248 - - [10/Mar/2021:00:11:21 +0100] "HEAD /cdsws/ HTTP/1.0" 200 1071 Time Taken(s): 0.001
172.18.43.248 - - [10/Mar/2021:00:11:31 +0100] "HEAD /cdsws/ HTTP/1.0" 200 1071 Time Taken(s): 0.001
172.18.43.248 - - [10/Mar/2021:00:11:41 +0100] "HEAD /cdsws/ HTTP/1.0" 200 1071 Time Taken(s): 0.000
172.18.43.248 - - [10/Mar/2021:00:11:51 +0100] "HEAD /cdsws/ HTTP/1.0" 200 1071 Time Taken(s): 0.000
172.18.43.248 - - [10/Mar/2021:00:12:01 +0100] "HEAD /cdsws/ HTTP/1.0" 200 1071 Time Taken(s): 0.000
172.18.43.248 - - [10/Mar/2021:00:12:11 +0100] "HEAD /cdsws/ HTTP/1.0" 200 1071 Time Taken(s): 0.000
172.18.43.248 - - [10/Mar/2021:00:12:21 +0100] "HEAD /cdsws/ HTTP/1.0" 200 1071 Time Taken(s): 0.000
172.18.43.248 - - [10/Mar/2021:00:12:31 +0100] "HEAD /cdsws/ HTTP/1.0" 200 1071 Time Taken(s): 0.001
172.18.43.248 - - [10/Mar/2021:00:12:41 +0100] "HEAD /cdsws/ HTTP/1.0" 200 1071 Time Taken(s): 0.000
172.18.43.248 - - [10/Mar/2021:00:12:51 +0100] "HEAD /cdsws/ HTTP/1.0" 200 1071 Time Taken(s): 0.001
172.18.43.248 - - [10/Mar/2021:00:13:01 +0100] "HEAD /cdsws/ HTTP/1.0" 200 1071 Time Taken(s): 0.000
172.18.43.248 - - [10/Mar/2021:00:13:11 +0100] "HEAD /cdsws/ HTTP/1.0" 200 1071 Time Taken(s): 0.001
172.18.43.248 - - [10/Mar/2021:00:13:21 +0100] "HEAD /cdsws/ HTTP/1.0" 200 1071 Time Taken(s): 0.001
172.18.43.248 - - [10/Mar/2021:00:13:31 +0100] "HEAD /cdsws/ HTTP/1.0" 200 1071 Time Taken(s): 0.001
172.18.43.248 - - [10/Mar/2021:00:13:41 +0100] "HEAD /cdsws/ HTTP/1.0" 200 1071 Time Taken(s): 0.000
172.18.43.248 - - [10/Mar/2021:00:13:51 +0100] "HEAD /cdsws/ HTTP/1.0" 200 1071 Time Taken(s): 0.001
172.18.43.248 - - [10/Mar/2021:00:14:01 +0100] "HEAD /cdsws/ HTTP/1.0" 200 1071 Time Taken(s): 0.000
172.18.43.248 - - [10/Mar/2021:00:14:11 +0100] "HEAD /cdsws/ HTTP/1.0" 200 1071 Time Taken(s): 0.001
172.18.43.248 - - [10/Mar/2021:00:14:21 +0100] "HEAD /cdsws/ HTTP/1.0" 200 1071 Time Taken(s): 0.001
172.18.43.248 - - [10/Mar/2021:00:14:31 +0100] "HEAD /cdsws/ HTTP/1.0" 200 1071 Time Taken(s): 0.000
172.18.43.248 - - [10/Mar/2021:00:14:41 +0100] "HEAD /cdsws/ HTTP/1.0" 200 1071 Time Taken(s): 0.000
172.18.43.248 - - [10/Mar/2021:00:14:51 +0100] "HEAD /cdsws/ HTTP/1.0" 200 1071 Time Taken(s): 0.000
172.18.43.248 - - [10/Mar/2021:00:15:01 +0100] "HEAD /cdsws/ HTTP/1.0" 200 1071 Time Taken(s): 0.001
172.18.43.248 - - [10/Mar/2021:00:15:11 +0100] "HEAD /cdsws/ HTTP/1.0" 200 1071 Time Taken(s): 0.001
172.18.43.248 - - [10/Mar/2021:00:15:21 +0100] "HEAD /cdsws/ HTTP/1.0" 200 1071 Time Taken(s): 0.000
172.18.43.248 - - [10/Mar/2021:00:15:31 +0100] "HEAD /cdsws/ HTTP/1.0" 200 1071 Time Taken(s): 0.001
172.18.43.248 - - [10/Mar/2021:00:15:41 +0100] "HEAD /cdsws/ HTTP/1.0" 200 1071 Time Taken(s): 0.001
172.18.43.248 - - [10/Mar/2021:00:15:51 +0100] "HEAD /cdsws/ HTTP/1.0" 200 1071 Time Taken(s): 0.001
172.18.43.248 - - [10/Mar/2021:00:16:01 +0100] "HEAD /cdsws/ HTTP/1.0" 200 1071 Time Taken(s): 0.001
172.18.43.248 - - [10/Mar/2021:00:16:11 +0100] "HEAD /cdsws/ HTTP/1.0" 200 1071 Time Taken(s): 0.001
172.18.43.248 - - [10/Mar/2021:00:16:21 +0100] "HEAD /cdsws/ HTTP/1.0" 200 1071 Time Taken(s): 0.000
172.18.43.248 - - [10/Mar/2021:00:16:31 +0100] "HEAD /cdsws/ HTTP/1.0" 200 1071 Time Taken(s): 0.001
172.18.43.248 - - [10/Mar/2021:00:16:41 +0100] "HEAD /cdsws/ HTTP/1.0" 200 1071 Time Taken(s): 0.001
172.18.43.248 - - [10/Mar/2021:00:16:51 +0100] "HEAD /cdsws/ HTTP/1.0" 200 1071 Time Taken(s): 0.001
172.18.43.248 - - [10/Mar/2021:00:17:01 +0100] "HEAD /cdsws/ HTTP/1.0" 200 1071 Time Taken(s): 0.000
172.18.43.248 - - [10/Mar/2021:00:17:11 +0100] "HEAD /cdsws/ HTTP/1.0" 200 1071 Time Taken(s): 0.001
172.18.43.248 - - [10/Mar/2021:00:17:21 +0100] "HEAD /cdsws/ HTTP/1.0" 200 1071 Time Taken(s): 0.001
172.18.43.248 - - [10/Mar/2021:00:17:31 +0100] "HEAD /cdsws/ HTTP/1.0" 200 1071 Time Taken(s): 0.001
172.18.43.248 - - [10/Mar/2021:00:17:41 +0100] "HEAD /cdsws/ HTTP/1.0" 200 1071 Time Taken(s): 0.001
172.18.43.248 - - [10/Mar/2021:00:17:51 +0100] "HEAD /cdsws/ HTTP/1.0" 200 1071 Time Taken(s): 0.000
172.18.43.248 - - [10/Mar/2021:00:18:01 +0100] "HEAD /cdsws/ HTTP/1.0" 200 1071 Time Taken(s): 0.001
172.18.43.248 - - [10/Mar/2021:00:18:11 +0100] "HEAD /cdsws/ HTTP/1.0" 200 1071 Time Taken(s): 0.001
172.18.43.246 - - [10/Mar/2021:00:18:18 +0100] "POST /cdsws/services/common.SVLastOTPQuery?wsdl HTTP/1.1" 500 409 Time Taken(s): 0.965
172.18.43.248 - - [10/Mar/2021:00:18:21 +0100] "HEAD /cdsws/ HTTP/1.0" 200 1071 Time Taken(s): 0.001
172.18.43.248 - - [10/Mar/2021:00:18:31 +0100] "HEAD /cdsws/ HTTP/1.0" 200 1071 Time Taken(s): 0.000
